INFO : 2021-08-02 10:45:50,028 : autoreload : 2924 : 17212 : Watching for file changes with StatReloader
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\signing.py first seen with mtime 1626675428.6031816
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\sqlparse\lexer.py first seen with mtime 1626675423.3261957
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\actions.py first seen with mtime 1626675424.1318302
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\email\message.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\drawing\colors.py first seen with mtime 1626676986.1946266
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\workbook\views.py first seen with mtime 1626676986.289478
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\polynomial\polyutils.py first seen with mtime 1626675320.1038551
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\asyncio\__init__.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\sre_parse.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\template\engine.py first seen with mtime 1626675429.0446703
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\checks\database.py first seen with mtime 1626675428.634424
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\worksheet\drawing.py first seen with mtime 1626676986.3107133
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\xlrd\book.py first seen with mtime 1626676982.670161
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\DLLs\_queue.pyd first seen with mtime 1624876722.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\subprocess.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\lib\index_tricks.py first seen with mtime 1626675319.9113715
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\signals.py first seen with mtime 1601720579.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\reprlib.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\asyncio\futures.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\worksheet\properties.py first seen with mtime 1626676986.3235831
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\staticfiles\__init__.py first seen with mtime 1626675428.571938
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\compat\numbers.py first seen with mtime 1626676986.17862
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\ma\__init__.py first seen with mtime 1626675320.0260632
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\tempfile.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\random\_pickle.py first seen with mtime 1626675320.1578152
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\templatetags\socialaccount.py first seen with mtime 1602171372.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\encodings\latin_1.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\polynomial\hermite.py first seen with mtime 1626675320.086901
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\drawing\picture.py first seen with mtime 1626676986.2062044
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\operator.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\wsgiref\__init__.py first seen with mtime 1624876620.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\contenttypes\management\__init__.py first seen with mtime 1626675426.0308115
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\template\autoreload.py first seen with mtime 1626675429.0346158
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\ntpath.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\_sitebuiltins.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\drawing\geometry.py first seen with mtime 1626676986.2007778
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\crispy_forms\templatetags\crispy_forms_filters.py first seen with mtime 1626677093.189758
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File E:\Computer Programs\Python\DJango\django_retail_project\home\views.py first seen with mtime 1627623817.4396522
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\etree\__init__.py first seen with mtime 1624876620.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\unittest\main.py first seen with mtime 1624876620.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\tablib\formats\_html.py first seen with mtime 1626677110.4530723
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\http\__init__.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\urls\converters.py first seen with mtime 1626675429.1029792
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\contenttypes\admin.py first seen with mtime 1626675425.7069643
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\polynomial\chebyshev.py first seen with mtime 1626675320.0829113
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\asyncio\events.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,971 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\packaging\core.py first seen with mtime 1626676986.2222545
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\random\mtrand.cp39-win_amd64.pyd first seen with mtime 1626675320.1734378
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\template\loaders\base.py first seen with mtime 1626675429.0727947
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\chart\reader.py first seen with mtime 1626676986.1428337
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\calendar.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\re.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\sqlparse\filters\output.py first seen with mtime 1626675423.3418145
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\uuid.py first seen with mtime 1624876620.0
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\certifi\core.py first seen with mtime 1626676980.6184497
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\validators.py first seen with mtime 1626675425.344872
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\lib\_version.py first seen with mtime 1626675319.8884315
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\sql\constants.py first seen with mtime 1626675428.9140935
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\tokens.py first seen with mtime 1626675425.3368492
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\urls\base.py first seen with mtime 1626675429.0949135
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\lib\histograms.py first seen with mtime 1626675319.9083805
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\workbook\workbook.py first seen with mtime 1626676986.2917874
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File E:\Computer Programs\Python\DJango\django_retail_project\products\signals.py first seen with mtime 1622991974.967239
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\messages\middleware.py first seen with mtime 1626675427.2467403
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\import_export\formats\__init__.py first seen with mtime 1626677112.8930385
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\staticfiles\utils.py first seen with mtime 1626675428.5875597
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\xlwt\ExcelMagic.py first seen with mtime 1626676982.1880486
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\xlwt\BIFFRecords.py first seen with mtime 1626676982.1773784
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\styles\styleable.py first seen with mtime 1626676986.2582066
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\staticfiles\views.py first seen with mtime 1626675428.5875597
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\checks\templates.py first seen with mtime 1626675428.640932
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\shutil.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\stringprep.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\sqlparse\filters\aligned_indent.py first seen with mtime 1626675423.3418145
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\core\_multiarray_umath.cp39-win_amd64.pyd first seen with mtime 1626675319.3648312
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\management\commands\runserver.py first seen with mtime 1626675428.719046
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\crispy_forms\templatetags\__init__.py first seen with mtime 1626677093.1871078
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\html\entities.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\charset_normalizer\models.py first seen with mtime 1626676980.5256763
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\urllib3\poolmanager.py first seen with mtime 1626676977.4387076
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\utils\protection.py first seen with mtime 1626676986.2760942
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\import_export\admin.py first seen with mtime 1626677112.874012
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\importlib\util.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\lib\twodim_base.py first seen with mtime 1626675319.9422874
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\__init__.py first seen with mtime 1626675425.3147216
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\bz2.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\migrations\operations\base.py first seen with mtime 1626675428.853753
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\sessions\base_session.py first seen with mtime 1626675427.8471563
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\views\__init__.py first seen with mtime 1626675429.17986
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\core\memmap.py first seen with mtime 1626675319.4097152
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\email\iterators.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1626675429.1251273
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\urllib3\util\ssltransport.py first seen with mtime 1626676977.4752386
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\tablib\formats\_xls.py first seen with mtime 1626677110.4627979
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\PIL\ImageDraw.py first seen with mtime 1626675990.7258468
DEBUG : 2021-08-02 10:45:50,979 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\urllib\__init__.py first seen with mtime 1624876620.0
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\import_export\instance_loaders.py first seen with mtime 1626677112.8793485
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\workbook\web.py first seen with mtime 1626676986.289637
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\datetime_safe.py first seen with mtime 1626675429.1251273
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\worksheet\protection.py first seen with mtime 1626676986.3247597
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\sax\__init__.py first seen with mtime 1624876620.0
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\DLLs\_uuid.pyd first seen with mtime 1624876722.0
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\__init__.py first seen with mtime 1626675319.0696836
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\lib\arrayterator.py first seen with mtime 1626675319.8994012
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\urllib3\_version.py first seen with mtime 1626676977.4292042
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\messages\api.py first seen with mtime 1626675427.2467403
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\lib\type_check.py first seen with mtime 1626675319.9452796
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\sax\expatreader.py first seen with mtime 1624876620.0
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\odf\text.py first seen with mtime 1579366058.0
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\statistics.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\linalg\linalg.py first seen with mtime 1626675320.0150924
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\contenttypes\models.py first seen with mtime 1626675425.7090921
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\pickle.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\sax\saxutils.py first seen with mtime 1624876620.0
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\charset_normalizer\md.py first seen with mtime 1626676980.5238116
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\utils\exceptions.py first seen with mtime 1626676986.2712603
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\styles\alignment.py first seen with mtime 1626676986.2433696
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\sqlparse\keywords.py first seen with mtime 1626675423.3261957
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\fields\related_descriptors.py first seen with mtime 1626675428.8939726
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\views\decorators\common.py first seen with mtime 1626675429.1918273
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1626675424.1237843
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\transaction.py first seen with mtime 1626675428.7532837
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\version.py first seen with mtime 1626675319.1009247
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\helpers.py first seen with mtime 1626675424.1338525
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\wsgiref\simple_server.py first seen with mtime 1624876620.0
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\_collections_abc.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\crypto.py first seen with mtime 1626675429.1150844
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\charset_normalizer\api.py first seen with mtime 1626676980.5186224
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\_bootlocale.py first seen with mtime 1624876618.0
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\template\loaders\app_directories.py first seen with mtime 1626675429.0727947
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\descriptors\nested.py first seen with mtime 1626676986.188241
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\views.py first seen with mtime 1626675425.344872
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\contenttypes\fields.py first seen with mtime 1626675425.7090921
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\writer\__init__.py first seen with mtime 1626676986.3334274
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\worksheet\_read_only.py first seen with mtime 1626676986.2971234
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\random\_bounded_integers.cp39-win_amd64.pyd first seen with mtime 1626675320.13677
DEBUG : 2021-08-02 10:45:50,987 : autoreload : 2924 : 17212 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\styles\differential.py first seen with mtime 1626676986.249816
